"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","BLACKLANDS","40","LIMESTONE","293","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","33,924","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","BLACKLANDS","40","MCLENNAN","309","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","62,675","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","BLACKLANDS","40","MILAM","331","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","37,606","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","BLACKLANDS","40","NAVARRO","349","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","57,218","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","BLACKLANDS","40","ROCKWALL","397","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,050","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","BLACKLANDS","40","TARRANT","439","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,280","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","BLACKLANDS","40","WILLIAMSON","491","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","31,102","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","COASTAL BEND","82","ARANSAS","007","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","749","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","COASTAL BEND","82","KLEBERG","273","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,676","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","COASTAL BEND","82","NUECES","355","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,386","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","COASTAL BEND","82","REFUGIO","391","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,662","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","COASTAL BEND","82","SAN PATRICIO","409","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,025","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","ARCHER","009","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","22,800","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","BROWN","049","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","19,918","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","CALLAHAN","059","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,473","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","CLAY","077","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","19,373","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","COMANCHE","093","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","44,964","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","EASTLAND","133","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","29,450","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","ERATH","143","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","63,158","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","HOOD","221","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","22,755","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","JACK","237","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,312","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","MILLS","333","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,994","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","MONTAGUE","337","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","33,015","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","PALO PINTO","363","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","20,417","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","PARKER","367","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","50,927","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","SHACKELFORD","417","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,746","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","SOMERVELL","425","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,254","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","STEPHENS","429","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,886","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","THROCKMORTON","447","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,457","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","WISE","497","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","57,807","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","CROSS TIMBERS","30","YOUNG","503","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,810","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","ANDERSON","001","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","41,553","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","BOWIE","037","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","40,637","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","CAMP","063","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,923","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","CASS","067","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","24,396","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","CHEROKEE","073","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","40,674","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","FRANKLIN","159","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","17,646","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","GREGG","183","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,753","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","HARRISON","203","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","25,794","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","HENDERSON","213","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","56,141","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","HOPKINS","223","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","91,262","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","HOUSTON","225","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","39,216","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","MARION","315","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,368","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","MORRIS","343","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,785","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","NACOGDOCHES","347","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","18,836","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","PANOLA","365","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","25,790","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RAINS","379","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","20,475","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RED RIVER","387","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","50,048","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RUSK","401","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","27,470","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","SHELBY","419","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","17,859","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","SMITH","423","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","42,246","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","TITUS","449","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","23,125","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","UPSHUR","459","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","25,636","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","VAN ZANDT","467","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","68,259","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","WOOD","499","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","43,374","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","ANGELINA","005","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,828","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","BRAZOS","041","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","19,499","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","FREESTONE","161","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","35,185","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","GRIMES","185","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","38,831","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","HARDIN","199","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,166","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","JASPER","241","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,850","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","LEON","289","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","43,244","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","MADISON","313","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","19,029","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","MONTGOMERY","339","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","15,041","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","NEWTON","351","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,547","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","POLK","373","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,718","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","ROBERTSON","395","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","37,227","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","SABINE","403","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,863","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","SAN AUGUSTINE","405","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,737","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","SAN JACINTO","407","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,491","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","TRINITY","455","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,787","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","TYLER","457","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,102","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","WALKER","471","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","16,718","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","WALLER","473","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","26,970","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","BANDERA","019","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,006","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","BLANCO","031","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,213","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","BURNET","053","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,665","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","COKE","081","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,758","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","CONCHO","095","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,979","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","CROCKETT","105","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","120","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","EDWARDS","137","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","245","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","GILLESPIE","171","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","16,795","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","IRION","235","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","510","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","KENDALL","259","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,961","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","KERR","265","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,506","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","KIMBLE","267","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,290","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","KINNEY","271","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,161","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","LAMPASAS","281","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,250","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","LLANO","299","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,533","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","MASON","319","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,839","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","MCCULLOCH","307","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,489","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","MENARD","327","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,963","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","REAGAN","383","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","876","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","REAL","385","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","114","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","SAN SABA","411","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,866","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","SCHLEICHER","413","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,516","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","STERLING","431","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","SUTTON","435","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","813","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","TOM GREEN","451","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,040","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","UPTON","461","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","345","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","UVALDE","463","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,465","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","EDWARDS PLATEAU","70","VAL VERDE","465","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,372","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","LOWER VALLEY","97","CAMERON","061","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,560","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","LOWER VALLEY","97","HIDALGO","215","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,106","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","LOWER VALLEY","97","STARR","427","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,367","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","LOWER VALLEY","97","WILLACY","489","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,605","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","NORTHERN HIGH PLAINS","11","ARMSTRONG","011","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,938","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","NORTHERN HIGH PLAINS","11","BRISCOE","045","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,608","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","NORTHERN HIGH PLAINS","11","CARSON","065","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,837","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","NORTHERN HIGH PLAINS","11","CASTRO","069","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","17,498","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","NORTHERN HIGH PLAINS","11","DALLAM","111","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","14,749","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","NORTHERN HIGH PLAINS","11","DEAF SMITH","117","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","27,069","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","NORTHERN HIGH PLAINS","11","FLOYD","153","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,903","21.1"
"CENSUS","2017","YEAR","","COUNTY","TEXAS","48","NORTHERN HIGH PLAINS","11","GRAY","179","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,709","21.1"
