Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,GRAYSON,181,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,HAMILTON,193,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,742.00,17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,HILL,217,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"20,690.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,HUNT,231,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,561.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,JOHNSON,251,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,634.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,KAUFMAN,257,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,LAMAR,277,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,607.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,LIMESTONE,293,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,687.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,MCLENNAN,309,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,308.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,MILAM,331,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,473.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,NAVARRO,349,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"26,852.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,ROCKWALL,397,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,WILLIAMSON,491,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"27,204.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,COASTAL BEND,82,KLEBERG,273,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"28,928.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,COASTAL BEND,82,NUECES,355,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,28,293.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,COASTAL BEND,82,REFUGIO,391,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"22,920.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,COASTAL BEND,82,SAN PATRICIO,409,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"98,021.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,CROSS TIMBERS,30,ARCHER,9,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,CROSS TIMBERS,30,BROWN,49,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,358.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,CROSS TIMBERS,30,CALLAHAN,59,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,CROSS TIMBERS,30,CLAY,77,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,617.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,CROSS TIMBERS,30,COMANCHE,93,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,050.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,CROSS TIMBERS,30,EASTLAND,133,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,CROSS TIMBERS,30,ERATH,143,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,195.00,17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,CROSS TIMBERS,30,PARKER,367,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,CROSS TIMBERS,30,SHACKELFORD,417,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,CROSS TIMBERS,30,THROCKMORTON,447,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,681.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,CROSS TIMBERS,30,WISE,497,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,CROSS TIMBERS,30,YOUNG,503,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,777.00,17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,ANDERSON,1,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,BOWIE,37,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,FRANKLIN,159,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HARRISON,203,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HOPKINS,223,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,715.00,17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HOUSTON,225,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,BRAZOS,41,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,527.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,FREESTONE,161,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,GRIMES,185,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,MADISON,313,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,ROBERTSON,395,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,309.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,SAN JACINTO,407,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,WALKER,471,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,WALLER,473,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BLANCO,31,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BURNET,53,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,COKE,81,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,996.00,17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,CONCHO,95,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"23,660.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,IRION,235,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,KINNEY,271,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,LLANO,299,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,MCCULLOCH,307,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,535.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,REAGAN,383,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"28,866.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,SAN SABA,411,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,SCHLEICHER,413,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"9,935.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,TOM GREEN,451,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"54,377.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,UPTON,461,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"34,569.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,UVALDE,463,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,821.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,LOWER VALLEY,97,CAMERON,61,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"62,127.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,LOWER VALLEY,97,HIDALGO,215,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"61,267.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,LOWER VALLEY,97,STARR,427,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,400.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,LOWER VALLEY,97,WILLACY,489,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"69,082.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,ARMSTRONG,11,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,878.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,BRISCOE,45,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"35,180.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,CARSON,65,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"83,179.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,CASTRO,69,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"48,683.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,DALLAM,111,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"23,513.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,DEAF SMITH,117,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"40,008.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,FLOYD,153,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,93,793.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,GRAY,179,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"28,185.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HALE,189,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,11,914.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HANSFORD,195,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"62,209.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HARTLEY,205,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"25,288.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HEMPHILL,211,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HUTCHINSON,233,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"22,744.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,LIPSCOMB,295,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,615.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,MOORE,341,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"33,846.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,OCHILTREE,357,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"44,115.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,OLDHAM,359,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,161.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,PARMER,369,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"52,217.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,POTTER,375,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,RANDALL,381,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"8,060.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,ROBERTS,393,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,SHERMAN,421,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"40,929.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,SWISHER,437,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,00,398.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,BORDEN,33,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"57,646.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,CHILDRESS,75,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"36,586.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,COLLINGSWORTH,87,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"58,681.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,COTTLE,101,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"28,417.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,DICKENS,125,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"35,951.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,DONLEY,129,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"16,579.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,FOARD,155,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,GARZA,169,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"41,001.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,HALL,191,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,05,031.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,HARDEMAN,197,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,633.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,KENT,263,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,043.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,KING,269,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,MOTLEY,345,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,243.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WHEELER,483,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,243.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WICHITA,485,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"20,282.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WILBARGER,487,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"50,100.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,AUSTIN,15,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,857.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEE,25,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"14,210.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEXAR,29,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,645.00,17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BURLESON,51,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"9,262.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,CALDWELL,55,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,788.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,COLORADO,89,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,FAYETTE,149,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GOLIAD,175,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GONZALES,177,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GUADALUPE,187,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,626.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,HAYS,209,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,328.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,KARNES,255,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,195.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,MEDINA,325,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"15,537.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,TRAVIS,453,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,739.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WASHINGTON,477,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WILSON,493,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,972.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH TEXAS,96,ATASCOSA,13,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,883.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH TEXAS,96,DIMMIT,127,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH TEXAS,96,FRIO,163,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,517.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH TEXAS,96,JIM WELLS,249,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"26,247.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH TEXAS,96,LIVE OAK,297,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,696.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH TEXAS,96,ZAPATA,505,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,,(D)
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH TEXAS,96,ZAVALA,507,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,694.00",17
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,ANDREWS,3,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,314.00",17
